esperado,obtenido,accuracy,tareas,maquinas
2425.854,6529.51,0.5875,442,16
2446.803,6021.189,0.60625,443,16
2414.059,6447.918,0.675,444,16
2413.105,6627.829,0.55625,445,16
2439.174,6296.825,0.60625,446,16
2429.198,6796.836,0.55,447,16
2411.781,5780.621,0.59375,448,16
2477.498,6717.855,0.60625,449,16
2430.125,6573.211,0.5875,450,16
2494.432,6559.829,0.60625,451,16
2435.984,6897.855,0.55625,452,16
2534.263,6512.056,0.58125,453,16
2446.389,6453.439,0.5625,454,16
2487.873,6521.084,0.6,455,16
2464.838,7025.451,0.56875,456,16
2521.051,6670.15,0.55625,457,16
2442.912,6669.61,0.54375,458,16
2479.166,6600.298,0.575,459,16
2504.295,6894.568,0.56875,460,16
2493.156,6320.798,0.55625,461,16
2498.589,7113.991,0.56875,462,16
2505.587,6666.679,0.65,463,16
2479.82,6454.786,0.50625,464,16
2465.062,6031.029,0.5375,465,16
2477.403,6729.423,0.66875,466,16
2546.482,6663.259,0.58125,467,16
2496.031,6863.442,0.58125,468,16
2579.337,6687.56,0.625,469,16
2494.856,6043.708,0.5625,470,16
2506.775,6655.615,0.575,471,16
2487.847,6149.185,0.64375,472,16
2527.796,6586.279,0.56875,473,16
2547.011,7279.195,0.51875,474,16
2596.501,6980.594,0.61875,475,16
2543.34,6386.757,0.58125,476,16
2601.561,6820.56,0.58125,477,16
2605.151,6635.991,0.56875,478,16
2524.072,6989.265,0.5625,479,16
2575.254,6586.368,0.59375,480,16
2613.039,7200.404,0.5875,481,16
2628.281,6587.09,0.55,482,16
2670.568,7168.674,0.60625,483,16
2615.049,6627.498,0.5625,484,16
2606.074,6964.463,0.60625,485,16
2637.795,7185.914,0.5375,486,16
2663.936,7201.449,0.55,487,16
2662.915,6995.898,0.5625,488,16
2584.535,5987.249,0.59375,489,16
2598.154,6356.119,0.5625,490,16
2622.331,6442.056,0.6125,491,16
2608.62,6762.702,0.4875,492,16
2630.268,7382.951,0.5875,493,16
2617.975,6601.506,0.55,494,16
2586.076,6394.864,0.54375,495,16
2669.521,7137.608,0.56875,496,16
2698.873,7270.822,0.60625,497,16
2760.971,7601.73,0.5625,498,16
2679.856,7378.345,0.55625,499,16
2717.893,6896.609,0.56875,500,16
2721.522,6708.834,0.58125,501,16
2695.763,6822.625,0.60625,502,16
2675.803,6652.257,0.53125,503,16
2793.606,7087.642,0.55,504,16
2733.487,7186.54,0.55625,505,16
2718.284,7240.317,0.55,506,16
2678.177,6862.024,0.61875,507,16
2765.656,7508.109,0.56875,508,16
2695.335,7533.444,0.59375,509,16
2729.181,7433.514,0.54375,510,16
2746.139,7686.403,0.575,511,16
2732.247,7251.74,0.56875,512,16
2777.316,7080.585,0.5875,513,16
2709.747,6812.997,0.5125,514,16
2760.211,7448.943,0.6,515,16
2830.387,7570.241,0.6125,516,16
2748.885,7372.181,0.575,517,16
2751.565,7281.255,0.55,518,16
2783.925,6397.937,0.5875,519,16
2844.924,7344.073,0.55625,520,16
2858.014,7446.466,0.65625,521,16
2768.457,7499.605,0.63125,522,16
2802.66,7463.975,0.46875,523,16
2847.408,7861.024,0.575,524,16
2863.399,7279.147,0.55625,525,16
2823.666,7265.152,0.6125,526,16
2822.85,6986.304,0.58125,527,16
2815.192,7687.865,0.65,528,16
2817.844,7857.346,0.51875,529,16
2830.86,7298.174,0.5875,530,16
2863.25,7651.905,0.6125,531,16
2844.425,7528.071,0.50625,532,16
2861.077,7354.615,0.575,533,16
2870.596,7500.418,0.43125,534,16
2826.361,7582.044,0.525,535,16
2838.706,7347.28,0.58125,536,16
2871.573,7574.147,0.6125,537,16
2784.091,6834.723,0.525,538,16
2896.281,7772.812,0.575,539,16
2934.221,7398.994,0.55625,540,16
2965.639,8501.248,0.59375,541,16
2873.156,7122.548,0.575,542,16
2888.738,8208.806,0.61875,543,16
2882.379,7229.178,0.625,544,16
2915.28,7970.485,0.525,545,16
2865.107,7030.351,0.56875,546,16
2869.04,7408.724,0.54375,547,16
2917.876,7890.953,0.575,548,16
2956.839,8439.961,0.6125,549,16
2928.213,7383.589,0.48125,550,16
2910.192,8002.779,0.53125,551,16
2970.505,7420.546,0.5875,552,16
2971.361,8099.242,0.55625,553,16
2956.084,7925.852,0.60625,554,16
2978.81,7598.094,0.5875,555,16
3010.537,8945.751,0.55625,556,16
2976.206,8007.722,0.65625,557,16
2994.29,8865.684,0.5125,558,16
