esperado,obtenido,accuracy,tareas,maquinas
3703.816,4807.72,0.78125,697,16
3673.684,4940.49,0.775,698,16
3551.944,4833.484,0.7125,699,16
3721.765,5071.81,0.725,700,16
3661.951,5335.031,0.75,701,16
3724.43,5097.005,0.76875,702,16
3651.586,4894.079,0.71875,703,16
3661.055,5000.126,0.8125,704,16
3643.435,4878.624,0.825,705,16
3787.856,5300,0.75,706,16
3703.71,5120.586,0.7625,707,16
3707.437,5200.363,0.74375,708,16
3707.482,4992.892,0.78125,709,16
3653.298,4877.626,0.8125,710,16
3735.269,5026.378,0.76875,711,16
3803.713,5109.931,0.75625,712,16
3655.67,4552.087,0.74375,713,16
3844.284,5014.564,0.71875,714,16
3735.246,5044.411,0.8,715,16
3726.376,5236.534,0.71875,716,16
3622.804,4634.722,0.80625,717,16
3772.125,4920.37,0.71875,718,16
3816.854,5141.739,0.81875,719,16
3717.675,5208.417,0.73125,720,16
3702.825,4957.569,0.7625,721,16
3803.046,4918.901,0.81875,722,16
3835.193,4804.465,0.73125,723,16
3800.143,5400.386,0.69375,724,16
3775.121,4830.557,0.7125,725,16
3908.317,4843.621,0.7,726,16
3850.571,5054.366,0.775,727,16
3823.779,5000.34,0.75,728,16
3888.658,5366.815,0.73125,729,16
3813.957,5120.375,0.775,730,16
3739.625,4967.146,0.7125,731,16
3783.918,4925.906,0.7,732,16
3794.285,5379.585,0.71875,733,16
3828.991,5368.5,0.725,734,16
3730.025,4826.695,0.74375,735,16
3843.169,5006.411,0.71875,736,16
3941.274,5165.187,0.80625,737,16
3871.787,5134.169,0.73125,738,16
3859.117,5069.987,0.75625,739,16
3899.448,5244.005,0.81875,740,16
3888.047,4905.549,0.76875,741,16
3871.193,5171.26,0.6875,742,16
3938.9,5458.198,0.75,743,16
3835.618,4959.19,0.75625,744,16
3847.18,5057.21,0.7625,745,16
3927.208,5652.952,0.7875,746,16
3938.152,5353.909,0.76875,747,16
3870.347,5176.581,0.71875,748,16
3864.941,5002.338,0.7375,749,16
3886.74,5071.048,0.775,750,16
3996.492,5399.44,0.8125,751,16
3880.593,4887.711,0.70625,752,16
3934.898,5603.357,0.73125,753,16
3988.232,5550.859,0.75625,754,16
3919.123,5244.49,0.74375,755,16
3885.314,5164.257,0.79375,756,16
4009.479,5227.353,0.8,757,16
4027.743,5359.174,0.7875,758,16
3905.47,5173.846,0.73125,759,16
4069.682,5661.265,0.78125,760,16
3934.936,5442.081,0.725,761,16
4017.582,5365.638,0.775,762,16
4042.29,5352.809,0.80625,763,16
3913.02,5336.845,0.775,764,16
3999.256,5793.093,0.78125,765,16
4069.136,5296.726,0.75625,766,16
4027.985,5083.011,0.73125,767,16
